id,prediction
19446 ,2.275621 
19447 ,2.278759 
19449 ,1.724019 
19450 ,2.165870 
19455 ,2.558053 
19457 ,2.125456 
19458 ,2.121700 
19459 ,2.265244 
19460 ,2.303167 
19461 ,2.487426 
19462 ,2.707477 
19463 ,2.239940 
19464 ,2.290564 
19466 ,2.448106 
19467 ,2.543829 
19469 ,2.293111 
19470 ,2.225107 
19471 ,2.605083 
19473 ,2.460688 
19474 ,2.564769 
19476 ,2.410961 
19477 ,2.432670 
19478 ,2.465343 
19479 ,2.624939 
19480 ,1.982644 
19481 ,2.461510 
19484 ,2.335989 
19485 ,2.468174 
19486 ,2.105634 
19488 ,2.445451 
19491 ,2.417478 
19492 ,2.333753 
19493 ,2.319157 
19495 ,2.463001 
19497 ,2.278344 
19498 ,2.466568 
19499 ,2.357070 
19500 ,2.689901 
19501 ,2.618587 
19503 ,2.765189 
19507 ,2.573510 
19510 ,2.101744 
19511 ,1.954843 
19512 ,2.027499 
19513 ,2.107557 
19514 ,2.100487 
19515 ,2.522520 
19516 ,2.888852 
19517 ,2.064129 
19518 ,2.490821 
19519 ,2.289964 
19520 ,2.056794 
19521 ,2.235758 
19522 ,2.183318 
19523 ,2.358244 
19524 ,2.293774 
19525 ,2.487073 
19526 ,2.194884 
19529 ,2.609722 
19532 ,2.426618 
19535 ,2.254497 
19536 ,2.534675 
19537 ,2.378995 
19538 ,1.791105 
19539 ,1.941326 
19540 ,2.475120 
19541 ,2.662037 
19543 ,2.096738 
19548 ,2.192064 
19549 ,2.440744 
19550 ,2.155306 
19551 ,2.223359 
19552 ,2.514857 
19555 ,2.319563 
19557 ,2.455698 
19558 ,2.350710 
19559 ,2.411153 
19561 ,2.681847 
19562 ,2.466075 
19563 ,2.567929 
19565 ,2.370534 
19566 ,2.401759 
19567 ,2.131526 
19569 ,2.237440 
19571 ,2.298282 
19572 ,2.264835 
19574 ,2.312155 
19575 ,2.563232 
19578 ,2.668206 
19582 ,2.830557 
19584 ,2.515224 
19586 ,2.224563 
19587 ,2.288677 
19589 ,2.593212 
19592 ,2.052073 
19593 ,2.403295 
19595 ,2.381212 
19597 ,2.231785 
19598 ,2.519518 
19599 ,2.198613 
19602 ,1.915983 
19603 ,2.367952 
19604 ,2.331207 
19605 ,2.414135 
19606 ,2.439326 
19608 ,2.348746 
19610 ,1.982525 
19612 ,2.589651 
19613 ,2.432034 
19614 ,2.345639 
19615 ,2.581808 
19616 ,2.291393 
19617 ,2.193790 
19618 ,2.706517 
19620 ,2.584380 
19621 ,2.413275 
19622 ,2.439588 
19624 ,2.449626 
19625 ,2.197099 
19627 ,2.437551 
19629 ,2.563166 
19630 ,2.208269 
19633 ,2.345827 
19634 ,2.106740 
19636 ,2.207332 
19638 ,2.259894 
19639 ,2.525232 
19641 ,2.594158 
19644 ,2.362755 
19648 ,2.270925 
19649 ,2.378283 
19650 ,2.412203 
19651 ,2.334891 
19652 ,2.574842 
19653 ,2.609201 
19655 ,2.203775 
19656 ,2.444690 
19657 ,2.235704 
19658 ,2.287048 
19659 ,2.373742 
19660 ,2.069171 
19661 ,2.495652 
19662 ,2.416991 
19663 ,2.447708 
19665 ,2.268927 
19666 ,2.226357 
19667 ,2.531356 
19669 ,2.423072 
19670 ,2.261644 
19672 ,2.240424 
19675 ,2.648899 
19677 ,2.792510 
19680 ,2.178575 
19681 ,2.021456 
19684 ,2.860325 
19686 ,2.430266 
19688 ,1.856071 
19690 ,2.573191 
19691 ,2.456182 
19692 ,2.431175 
19693 ,2.009303 
19695 ,1.899900 
19696 ,1.635977 
19697 ,1.973512 
19700 ,1.909900 
19702 ,2.546611 
19703 ,2.609375 
19705 ,2.307110 
19706 ,2.589863 
19708 ,2.314070 
19709 ,2.265289 
19710 ,2.076667 
19711 ,2.625211 
19713 ,2.291777 
19714 ,2.531781 
19715 ,2.424032 
19717 ,2.327449 
19719 ,1.967204 
19721 ,2.698553 
19723 ,2.258776 
19724 ,1.875874 
19725 ,2.190755 
19726 ,2.553334 
19728 ,2.459899 
19731 ,2.324891 
19732 ,2.651893 
19733 ,2.011063 
19734 ,2.247290 
19735 ,2.080266 
19736 ,1.941450 
19737 ,2.269956 
19738 ,2.162573 
19740 ,2.477677 
19742 ,2.640397 
19744 ,2.061017 
19746 ,2.096910 
19747 ,2.456148 
19748 ,2.304014 
19749 ,1.941888 
19750 ,2.208353 
19751 ,2.159553 
19753 ,2.544343 
19754 ,2.389432 
19756 ,2.418608 
19757 ,2.420718 
19759 ,2.634931 
19762 ,2.168956 
19763 ,2.043255 
19764 ,2.231418 
19765 ,2.236209 
19767 ,2.164063 
19768 ,2.510818 
19769 ,2.206020 
19773 ,2.017813 
19774 ,2.522252 
19775 ,2.042151 
19777 ,2.832767 
19778 ,2.209177 
19780 ,2.617224 
19784 ,2.357203 
19785 ,2.662069 
19786 ,2.126337 
19788 ,2.420238 
19789 ,2.734217 
19790 ,2.565462 
19792 ,2.347969 
19794 ,2.422943 
19796 ,2.226511 
19797 ,2.495798 
19798 ,2.735367 
19799 ,1.908102 
19800 ,2.167237 
19802 ,2.094890 
19803 ,2.217035 
19804 ,2.341435 
19805 ,2.432577 
19808 ,2.292943 
19814 ,2.389953 
19818 ,2.282910 
19819 ,2.334330 
19820 ,2.278063 
19826 ,2.404743 
19827 ,2.641186 
19828 ,2.549220 
19829 ,2.534528 
19830 ,2.724022 
19832 ,2.283046 
19833 ,2.447018 
19834 ,2.614369 
19836 ,2.289226 
19837 ,2.454370 
19838 ,2.479026 
19839 ,2.627907 
19840 ,1.943809 
19841 ,1.995131 
19842 ,2.335124 
19843 ,2.323000 
19844 ,2.444938 
19845 ,2.973015 
19847 ,2.286199 
19849 ,2.168980 
19852 ,2.305076 
19853 ,2.041201 
19854 ,2.340514 
19856 ,2.508368 
19857 ,2.496594 
19858 ,1.869148 
19859 ,2.201319 
19860 ,2.805981 
19861 ,2.549766 
19865 ,2.278070 
19867 ,2.408938 
19869 ,2.145562 
19870 ,2.224609 
19871 ,2.273508 
19873 ,2.382398 
19874 ,2.279963 
19877 ,2.701884 
19878 ,2.487803 
19881 ,2.769878 
19883 ,2.537458 
19884 ,2.421742 
19885 ,2.325051 
19886 ,2.140423 
19888 ,2.221602 
19889 ,2.183443 
19890 ,2.268990 
19891 ,2.318816 
19893 ,2.016928 
19894 ,2.224133 
19895 ,2.343448 
19896 ,2.357387 
19897 ,2.399606 
19899 ,2.341014 
19900 ,2.983271 
19903 ,2.624476 
19904 ,1.949297 
19905 ,2.356919 
19907 ,2.151701 
19912 ,2.370452 
19913 ,2.400043 
19914 ,2.312450 
19918 ,2.595155 
19919 ,2.819576 
19920 ,2.514102 
19921 ,2.518558 
19922 ,2.286730 
19924 ,2.178959 
19925 ,2.577349 
19927 ,2.427016 
19931 ,2.610765 
19932 ,2.719132 
19935 ,2.100136 
19936 ,1.980731 
19937 ,2.378010 
19938 ,2.295312 
19939 ,2.111037 
19940 ,2.786692 
19942 ,2.471367 
19945 ,2.426781 
19946 ,2.343814 
19949 ,2.207989 
19950 ,1.762455 
19951 ,2.059070 
19952 ,2.460035 
19953 ,2.357871 
19957 ,2.650287 
19958 ,2.274406 
19959 ,2.180004 
19960 ,2.562288 
19961 ,2.465886 
19962 ,1.898639 
19964 ,2.449698 
19965 ,2.437544 
19966 ,2.640709 
19968 ,2.740834 
19969 ,2.556393 
19971 ,2.356276 
19973 ,2.361229 
19974 ,2.438988 
19975 ,2.369737 
19976 ,2.116467 
19977 ,1.866113 
19978 ,2.673552 
19980 ,2.620894 
19981 ,2.286820 
19983 ,2.472390 
19984 ,2.389597 
19985 ,2.503996 
19986 ,2.865281 
19987 ,2.312072 
19989 ,2.267864 
19990 ,2.632975 
19992 ,2.375718 
19994 ,2.329803 
19995 ,2.837403 
19997 ,2.646343 
20000 ,2.662523 
20002 ,2.320189 
20003 ,2.568019 
20004 ,2.232199 
20005 ,2.637716 
20006 ,2.294089 
20007 ,2.392952 
20008 ,2.322691 
20009 ,2.282212 
20010 ,2.306880 
20011 ,2.547134 
20012 ,2.400563 
20013 ,2.419517 
20014 ,2.346956 
20016 ,2.852170 
20017 ,2.221333 
20018 ,2.485690 
20019 ,2.524223 
20021 ,2.294420 
20023 ,2.536791 
20024 ,2.291641 
20025 ,2.289327 
20026 ,2.531290 
20027 ,2.425606 
20029 ,2.244711 
20033 ,2.588674 
20034 ,2.411169 
20035 ,2.344349 
20037 ,2.273602 
20038 ,1.645486 
20040 ,1.758049 
20041 ,1.647146 
20042 ,2.153229 
20043 ,2.431337 
20045 ,2.362503 
20046 ,2.366601 
20047 ,2.385138 
20048 ,2.775495 
20049 ,2.269565 
20050 ,2.520167 
20052 ,2.186184 
20054 ,2.275718 
20055 ,2.248918 
20056 ,3.032787 
20059 ,2.111509 
20060 ,2.661209 
20061 ,2.256133 
20062 ,2.102585 
20063 ,2.099815 
20064 ,2.234666 
20065 ,1.992084 
20067 ,2.573366 
20069 ,2.527560 
20071 ,2.324157 
20072 ,2.270772 
20073 ,1.978971 
20074 ,2.409386 
20075 ,2.372685 
20077 ,2.271679 
20079 ,2.239044 
20080 ,2.220846 
20081 ,2.235347 
20082 ,2.156191 
20083 ,2.061722 
20086 ,2.435035 
20087 ,2.226694 
20088 ,3.016451 
20089 ,2.095721 
20091 ,2.196894 
20092 ,2.215718 
20094 ,2.887109 
20095 ,2.440628 
20096 ,2.256893 
20099 ,2.664968 
20100 ,2.297291 
20102 ,2.249546 
20103 ,2.082342 
20104 ,2.784733 
20105 ,2.497982 
20106 ,2.172134 
20108 ,2.257701 
20109 ,2.159428 
20110 ,2.672908 
20111 ,2.185159 
20112 ,2.281230 
20113 ,2.313115 
20114 ,2.789928 
20115 ,2.302913 
20120 ,2.320250 
20121 ,2.594598 
20123 ,2.266130 
20125 ,2.162800 
20126 ,2.468369 
20127 ,2.435141 
20129 ,2.440485 
20131 ,2.351363 
20133 ,2.045873 
20134 ,2.243102 
20135 ,2.059459 
20136 ,2.210463 
20137 ,2.701551 
20138 ,2.314922 
20140 ,2.798133 
20141 ,2.155098 
20142 ,2.369473 
20143 ,2.745492 
20144 ,2.476070 
20145 ,2.601514 
20146 ,2.502115 
20147 ,2.207447 
20149 ,1.800980 
20151 ,2.620452 
20153 ,2.312432 
20154 ,2.498560 
20155 ,2.587988 
20156 ,2.150403 
20158 ,2.466082 
20159 ,2.598744 
20160 ,2.126269 
20162 ,2.881997 
20165 ,2.480851 
20166 ,2.345714 
20167 ,2.374211 
20168 ,2.110354 
20169 ,2.265452 
20170 ,2.331208 
20172 ,2.157154 
20173 ,1.950369 
20175 ,2.101522 
20176 ,2.553726 
20177 ,2.522403 
20178 ,2.431434 
20180 ,2.233324 
20181 ,2.205560 
20182 ,2.494660 
20183 ,2.474762 
20184 ,2.052840 
20185 ,2.538634 
20186 ,2.485919 
20188 ,2.418344 
20189 ,2.246701 
20192 ,2.231864 
20194 ,2.229897 
20195 ,2.364930 
20198 ,2.366989 
20199 ,2.275026 
20203 ,2.033790 
20204 ,2.466051 
20205 ,2.518282 
20207 ,2.326193 
20208 ,2.630997 
20209 ,2.239515 
20210 ,2.263453 
20213 ,2.295312 
20214 ,2.370399 
20215 ,2.171153 
20216 ,2.735016 
20217 ,2.455721 
20218 ,2.355058 
20220 ,2.549106 
20221 ,2.623294 
20223 ,2.189645 
20224 ,2.240843 
20225 ,2.436786 
20226 ,2.382597 
20229 ,2.157897 
20230 ,1.948079 
20231 ,2.745034 
20232 ,2.758750 
20233 ,2.903695 
20236 ,2.362439 
20238 ,2.564151 
20242 ,2.653388 
20244 ,2.270300 
20245 ,2.077262 
20246 ,2.106302 
20247 ,2.479160 
20248 ,2.414686 
20249 ,2.728793 
20250 ,2.383685 
20251 ,2.391244 
20254 ,2.552418 
20255 ,2.145486 
20256 ,2.099812 
20257 ,2.542920 
20258 ,2.542920 
20259 ,2.478904 
20260 ,2.021599 
20261 ,2.260290 
20262 ,2.305919 
20263 ,2.737071 
20265 ,2.267435 
20266 ,2.514093 
20267 ,2.894333 
20268 ,2.117958 
20270 ,2.554605 
20272 ,2.453683 
20273 ,2.468930 
20278 ,2.585588 
20279 ,2.648570 
20280 ,2.240555 
20281 ,2.433475 
20282 ,2.226016 
20283 ,2.299182 
20285 ,2.021281 
20287 ,2.288224 
20288 ,1.905247 
20289 ,2.501948 
20290 ,2.474662 
20292 ,2.601234 
20295 ,2.161916 
20298 ,1.797789 
20299 ,2.302123 
20300 ,2.513591 
20301 ,2.330391 
20304 ,2.506299 
20307 ,2.045977 
20309 ,2.307944 
20310 ,2.387431 
20313 ,2.727682 
20314 ,2.097772 
20315 ,2.368900 
20316 ,2.566542 
20317 ,2.561998 
20319 ,2.082342 
20320 ,2.102857 
20321 ,2.051486 
20323 ,2.060181 
20324 ,2.266586 
20325 ,2.433620 
20326 ,2.462261 
20327 ,2.672714 
20328 ,2.234870 
20329 ,2.312157 
20331 ,2.652302 
20332 ,2.303912 
20333 ,2.106848 
20334 ,2.089928 
20335 ,1.920479 
20337 ,2.341436 
20338 ,2.469970 
20339 ,2.182881 
20340 ,2.094477 
20341 ,2.304163 
20343 ,1.984520 
20344 ,2.515244 
20345 ,2.169165 
20346 ,2.045896 
20347 ,2.040159 
20349 ,2.292289 
20350 ,2.555543 
20351 ,2.495900 
20352 ,1.862767 
20354 ,1.883771 
20355 ,2.365663 
20357 ,2.469010 
20358 ,2.663821 
20362 ,2.767380 
20363 ,2.366647 
20364 ,2.207958 
20365 ,2.367576 
20366 ,2.243347 
20367 ,2.124622 
20370 ,2.454296 
20374 ,2.475086 
20376 ,2.143879 
20378 ,2.308775 
20380 ,2.325997 
20381 ,2.334071 
20383 ,2.133341 
20385 ,2.378877 
20386 ,2.070455 
20387 ,2.213069 
20389 ,2.197589 
20390 ,2.401216 
20391 ,2.552591 
20392 ,2.001695 
20393 ,2.002551 
20394 ,2.462929 
20395 ,2.848691 
20398 ,2.525406 
20399 ,2.790235 
20401 ,2.279329 
20403 ,2.536381 
20405 ,2.808301 
20406 ,2.412575 
20408 ,2.612753 
20409 ,2.360079 
20410 ,2.471347 
20412 ,2.571697 
20413 ,2.566123 
20414 ,2.061588 
20415 ,2.526913 
20417 ,2.510210 
20420 ,2.560239 
20421 ,2.261598 
20422 ,2.365231 
20423 ,2.496656 
20425 ,2.433513 
20426 ,2.118076 
20427 ,2.260735 
20428 ,2.392239 
20429 ,2.639267 
20430 ,2.517800 
20434 ,2.689401 
20436 ,2.390254 
20437 ,2.253985 
20438 ,1.892432 
20442 ,2.236302 
20443 ,2.459066 
20446 ,2.448974 
20450 ,2.518290 
20451 ,2.300786 
20452 ,2.393700 
20453 ,2.053960 
20454 ,2.034574 
20458 ,2.466916 
20460 ,2.407304 
20462 ,2.225012 
20464 ,2.435637 
20466 ,2.375397 
20468 ,2.747978 
20470 ,2.037102 
20471 ,2.288191 
20472 ,2.051238 
20473 ,2.036391 
20475 ,1.968108 
20476 ,2.182588 
20479 ,2.339722 
20480 ,2.087975 
20483 ,1.906618 
20485 ,2.506877 
20486 ,2.728295 
20487 ,2.303759 
20488 ,2.081200 
20490 ,2.134895 
20491 ,2.215672 
20492 ,2.623049 
20496 ,2.299545 
20497 ,2.324692 
20499 ,2.361995 
20500 ,2.368537 
20501 ,2.217624 
20502 ,2.387176 
20503 ,2.479448 
20505 ,2.332188 
20507 ,2.114017 
20510 ,2.320480 
20511 ,2.482609 
20512 ,2.503480 
20513 ,2.080171 
20514 ,2.322694 
20515 ,2.395219 
20516 ,2.397471 
20517 ,2.373318 
20520 ,2.438156 
20522 ,2.072326 
20523 ,2.525743 
20524 ,2.341229 
20526 ,2.326364 
20529 ,1.764386 
20531 ,2.591547 
20532 ,2.407004 
20533 ,2.442802 
20534 ,2.510662 
20536 ,2.406973 
20538 ,2.703278 
20539 ,1.902308 
20540 ,2.175093 
20541 ,2.454568 
20542 ,2.348749 
20544 ,2.657796 
20545 ,2.249473 
20546 ,2.378913 
20548 ,2.009769 
20550 ,2.339846 
20553 ,2.513802 
20558 ,2.326430 
20560 ,2.419389 
20561 ,2.560211 
20563 ,1.990435 
20564 ,2.425095 
20565 ,2.653115 
20567 ,2.167448 
20568 ,2.445835 
20569 ,2.325995 
20573 ,2.045225 
20575 ,2.221562 
20576 ,2.737471 
20578 ,2.008614 
20579 ,2.550201 
20581 ,2.563262 
20582 ,2.314836 
20583 ,2.185488 
20586 ,2.321832 
20587 ,2.272053 
20588 ,2.379802 
20590 ,2.578744 
20591 ,2.283231 
20592 ,2.486870 
20594 ,2.294480 
20595 ,2.299445 
20596 ,2.308347 
20597 ,2.244721 
20598 ,2.694413 
20600 ,2.611775 
20602 ,2.340194 
20605 ,2.175423 
20607 ,2.224435 
20608 ,2.335081 
20609 ,2.176110 
20612 ,2.620443 
20613 ,2.445312 
20614 ,2.450020 
20616 ,2.215822 
20617 ,2.608218 
20618 ,2.577382 
20619 ,2.475961 
20620 ,2.577054 
20621 ,2.498739 
20624 ,1.991184 
20625 ,2.222139 
20627 ,2.409544 
20628 ,2.641099 
20629 ,2.288304 
20631 ,1.842517 
20634 ,2.337973 
20636 ,2.704549 
20638 ,2.127300 
20641 ,2.384805 
20642 ,2.326415 
20643 ,2.267446 
20644 ,2.033615 
20645 ,2.347330 
20648 ,2.448242 
20649 ,2.303912 
20650 ,2.328301 
20651 ,2.228386 
20652 ,2.790948 
20654 ,2.568083 
20655 ,2.428247 
20657 ,2.437811 
20658 ,2.361714 
20659 ,2.109829 
20661 ,2.972807 
20662 ,2.336364 
20664 ,2.511046 
20665 ,2.510419 
20666 ,1.969521 
20667 ,2.230546 
20668 ,1.950902 
20669 ,2.342320 
20670 ,2.256898 
20671 ,2.077907 
20672 ,2.338527 
20674 ,2.389486 
20677 ,2.545737 
20679 ,2.556451 
20680 ,2.321235 
20681 ,2.349854 
20682 ,2.514538 
20683 ,2.303916 
20685 ,2.455930 
20687 ,2.607565 
20690 ,2.236027 
20693 ,2.543664 
20696 ,2.377862 
20697 ,2.407612 
20698 ,2.403448 
20699 ,2.520219 
20700 ,2.466341 
20701 ,2.664398 
20702 ,2.665720 
20703 ,2.472559 
20704 ,2.316640 
20705 ,1.812240 
20706 ,2.524564 
20707 ,2.410515 
20708 ,2.117378 
20709 ,2.373841 
20710 ,2.212652 
20713 ,2.266664 
20714 ,2.663430 
20715 ,2.112925 
20716 ,2.403767 
20717 ,2.210953 
20718 ,2.590904 
20719 ,2.349627 
20720 ,2.227886 
20726 ,2.277148 
20727 ,2.005672 
20728 ,2.023977 
20729 ,2.246471 
20730 ,2.545040 
20733 ,1.938246 
20734 ,2.353093 
20735 ,2.108848 
20736 ,2.558833 
20738 ,2.592340 
20740 ,2.480250 
20741 ,2.272644 
20743 ,2.732533 
20745 ,2.706620 
20747 ,2.528625 
20748 ,2.467378 
20749 ,2.248463 
20751 ,2.865866 
20753 ,2.502487 
20755 ,2.425997 
20757 ,2.265776 
20758 ,2.383906 
20759 ,2.154003 
20760 ,2.270378 
20763 ,2.208179 
20765 ,2.510573 
20766 ,2.073960 
20767 ,2.681726 
20768 ,2.699069 
20770 ,2.557112 
20771 ,2.300191 
20772 ,2.227092 
20774 ,2.367819 
20775 ,2.204062 
20777 ,2.396499 
20779 ,2.426849 
20780 ,2.183541 
20782 ,2.151675 
20784 ,2.279366 
20785 ,2.346172 
20786 ,2.167210 
20787 ,2.391956 
20788 ,2.503340 
20789 ,2.214622 
20790 ,2.587095 
20791 ,2.611194 
20793 ,2.344111 
20794 ,2.367095 
20797 ,2.618390 
20798 ,2.515848 
20800 ,2.108983 
20802 ,2.833143 
20803 ,2.740001 
20804 ,2.199288 
20805 ,2.071085 
20807 ,2.056729 
20809 ,2.634961 
20810 ,2.461200 
20811 ,2.430425 
20813 ,2.317749 
20815 ,1.690351 
20817 ,1.912207 
20818 ,2.305766 
20819 ,2.381795 
20820 ,2.150240 
20821 ,2.190750 
20822 ,2.318502 
20823 ,2.050182 
20826 ,2.476915 
20828 ,2.326766 
20829 ,2.506571 
20830 ,2.567027 
20831 ,2.567027 
20832 ,2.551817 
20833 ,1.997941 
20834 ,2.267561 
20836 ,2.340971 
20837 ,2.170098 
20839 ,2.665719 
20840 ,2.483407 
20841 ,2.199247 
20842 ,2.259064 
20843 ,2.348952 
20844 ,2.496699 
20845 ,2.300625 
20847 ,2.368833 
20850 ,2.565169 
20853 ,2.333431 
20854 ,1.878859 
20855 ,2.582282 
20860 ,2.808677 
20861 ,2.427390 
20862 ,2.526970 
20863 ,2.463690 
20865 ,2.377843 
20866 ,2.328667 
20868 ,2.150084 
20869 ,2.329644 
20870 ,2.097279 
20871 ,2.201665 
20872 ,2.479280 
20873 ,2.416771 
20874 ,2.717362 
20875 ,2.502722 
20876 ,1.969670 
20877 ,2.664991 
20879 ,2.522076 
20881 ,2.472398 
20882 ,2.257097 
20883 ,2.080844 
20884 ,2.384459 
20885 ,2.543015 
20887 ,2.759837 
20888 ,2.414153 
20890 ,2.611962 
20891 ,2.276912 
20894 ,2.132704 
20895 ,2.419779 
20896 ,2.177685 
20897 ,2.582282 
20899 ,2.742626 
20900 ,2.578835 
20901 ,2.396108 
20902 ,2.354834 
20905 ,2.222242 
20908 ,2.175446 
20909 ,3.137775 
20910 ,2.712146 
20911 ,2.497287 
20913 ,2.240574 
20914 ,2.698371 
20916 ,2.225925 
20917 ,2.511346 
20918 ,2.376331 
20922 ,2.409561 
20923 ,2.188651 
20926 ,2.799953 
20928 ,2.790175 
20929 ,2.626721 
20930 ,2.335179 
20931 ,1.971258 
20932 ,2.329803 
20934 ,2.153891 
20936 ,2.141418 
20937 ,2.104673 
20938 ,2.047849 
20943 ,2.495468 
20944 ,2.267096 
20945 ,2.051409 
20946 ,2.120275 
20949 ,2.604443 
20953 ,2.242171 
20955 ,2.486829 
20956 ,2.506309 
20957 ,2.544153 
20958 ,2.581414 
20959 ,2.779895 
20961 ,2.417912 
20962 ,2.571702 
20965 ,2.343592 
20966 ,2.419265 
20970 ,2.634465 
20971 ,2.452587 
20972 ,2.215370 
20975 ,2.650679 
20978 ,2.468303 
20979 ,2.850574 
20980 ,2.139832 
20981 ,2.351900 
20982 ,2.313014 
20983 ,2.133275 
20984 ,2.328951 
20987 ,2.651497 
20988 ,2.207285 
20992 ,2.585726 
20993 ,2.617590 
20994 ,2.552865 
20997 ,2.312983 
20998 ,2.478566 
21000 ,2.551928 
21002 ,2.294584 
21005 ,2.425844 
21006 ,2.619679 
21007 ,2.257964 
21008 ,1.930455 
21010 ,2.305521 
21011 ,2.600547 
21013 ,2.055075 
21015 ,2.369138 
21016 ,2.677164 
21018 ,2.707492 
21019 ,2.301532 
21020 ,2.261757 
21021 ,2.323178 
21022 ,2.564523 
21023 ,2.197971 
21025 ,2.295047 
21026 ,2.352252 
21028 ,2.446058 
21030 ,2.022684 
21031 ,2.498488 
21032 ,2.350138 
21033 ,2.378183 
21036 ,2.477150 
21038 ,2.527970 
21039 ,2.618022 
21040 ,2.110357 
21041 ,2.578196 
21042 ,2.165027 
21043 ,2.623521 
21044 ,2.553372 
21045 ,2.192560 
21047 ,2.567737 
21048 ,2.613859 
21049 ,2.412954 
21050 ,2.384611 
21051 ,2.430394 
21052 ,2.607624 
21054 ,2.712923 
21055 ,2.700222 
21056 ,2.148376 
21058 ,2.085104 
21059 ,1.962301 
21060 ,1.936458 
21062 ,2.614708 
21064 ,2.506819 
21065 ,2.361220 
21066 ,2.537648 
21067 ,2.451864 
21068 ,2.466293 
21069 ,2.342729 
21070 ,1.956225 
21071 ,2.338302 
21072 ,2.326085 
21073 ,1.936646 
21078 ,2.365602 
21079 ,2.564672 
21081 ,2.055453 
21082 ,2.130990 
21083 ,2.156534 
21084 ,2.332080 
21085 ,2.126083 
21087 ,2.322471 
21089 ,2.151992 
21093 ,2.372404 
21094 ,2.284889 
21095 ,2.487859 
21097 ,2.125412 
21098 ,2.460431 
21100 ,2.240529 
21101 ,2.264065 
21102 ,2.328850 
21103 ,2.108864 
21104 ,2.297317 
21105 ,2.005055 
21106 ,2.436921 
21107 ,2.223045 
21108 ,2.498340 
21109 ,2.182128 
21111 ,2.397947 
21113 ,2.539987 
21114 ,2.427890 
21115 ,3.028296 
21116 ,2.734679 
21117 ,2.402597 
21118 ,2.133782 
21119 ,2.616915 
21120 ,2.500748 
21122 ,2.015690 
21123 ,2.012296 
21125 ,2.339122 
21126 ,2.349641 
21127 ,2.231582 
21128 ,2.209401 
21130 ,2.397828 
21131 ,2.712540 
21132 ,2.507842 
21133 ,2.496941 
21134 ,2.345505 
21135 ,2.598412 
21136 ,2.425329 
21138 ,2.199835 
21139 ,2.417701 
21140 ,2.311002 
21142 ,2.068879 
21143 ,2.419713 
21144 ,2.279998 
21145 ,2.173775 
21146 ,2.362874 
21148 ,2.817413 
21153 ,2.237047 
21154 ,2.693011 
21155 ,2.214683 
21157 ,2.202605 
21158 ,2.329754 
21159 ,2.506601 
21160 ,2.716055 
21161 ,2.355042 
21162 ,2.436067 
21163 ,2.399443 
21164 ,2.451249 
21165 ,2.538297 
21168 ,2.364975 
21169 ,2.308444 
21170 ,2.284409 
21172 ,2.581381 
21174 ,2.405152 
21178 ,2.617972 
21179 ,2.582322 
21180 ,2.963980 
21181 ,2.539015 
21184 ,2.288677 
21185 ,2.275330 
21186 ,2.094969 
21188 ,2.566184 
21190 ,2.495650 
21191 ,2.449636 
21192 ,2.333330 
21194 ,2.227111 
21195 ,2.280323 
21196 ,2.370296 
21197 ,2.121958 
21198 ,2.577404 
21201 ,2.284266 
21204 ,1.953385 
21206 ,2.442309 
21207 ,2.414076 
21209 ,2.303764 
21211 ,2.543154 
21212 ,2.281099 
21213 ,2.932395 
21214 ,2.231406 
21215 ,2.599727 
21216 ,2.208701 
21217 ,2.632941 
21218 ,2.761210 
21220 ,2.169429 
21222 ,2.249227 
21223 ,2.292125 
21224 ,2.493510 
21225 ,2.234261 
21226 ,2.736677 
21228 ,2.270979 
21230 ,2.637801 
21231 ,2.602170 
21232 ,2.493405 
21233 ,2.234660 
21235 ,2.581200 
21238 ,2.182585 
21240 ,2.418894 
21243 ,2.308145 
21245 ,2.302109 
21246 ,2.577099 
21248 ,2.700866 
21250 ,2.315924 
21251 ,2.497509 
21252 ,2.325893 
21253 ,2.310445 
21254 ,2.330272 
21255 ,2.331376 
21257 ,2.291273 
21259 ,2.397460 
21261 ,2.072501 
21262 ,2.653171 
21263 ,2.481598 
21266 ,2.381207 
21267 ,2.764716 
21271 ,2.785668 
21274 ,2.308231 
21275 ,2.082115 
21276 ,2.562966 
21279 ,1.989842 
21280 ,2.211008 
21281 ,2.143630 
21282 ,2.191545 
21284 ,2.339847 
21285 ,2.336912 
21287 ,2.451164 
21288 ,2.050604 
21289 ,2.138668 
21290 ,2.326522 
21291 ,1.951494 
21292 ,2.167237 
21296 ,2.020238 
21297 ,2.313082 
21299 ,2.542920 
21300 ,2.289232 
21301 ,2.282910 
21302 ,2.269036 
21303 ,2.548841 
21304 ,2.402210 
21306 ,2.438617 
21308 ,2.446706 
21309 ,2.425985 
21311 ,2.555373 
21312 ,2.145370 
21313 ,2.640716 
21314 ,2.378478 
21316 ,2.228853 
21317 ,2.550697 
21318 ,2.289233 
21319 ,2.217512 
21320 ,2.282136 
21321 ,2.328875 
21323 ,2.209391 
21324 ,2.191780 
21326 ,2.251652 
21328 ,2.149056 
21330 ,2.305363 
21332 ,2.351507 
21333 ,2.087811 
21334 ,2.584617 
21335 ,2.324264 
21338 ,2.075663 
21340 ,2.031450 
21341 ,2.565935 
21342 ,2.629112 
21343 ,2.597066 
21344 ,2.318468 
21345 ,2.234401 
21346 ,2.640399 
21348 ,2.673177 
21349 ,2.741042 
21351 ,2.675371 
21353 ,2.563099 
21354 ,2.345053 
